System_Type,Type,Source,Comment,Status,Jurisdiction,RPC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Town Plan Interpretation,Check E911,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Stormwater Permit Plan Interpretation, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Town Plan Interpretation,See E911 Adress,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Stormwater Permit Plan Interpretation, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Town Plan Interpretation, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Town Plan Interpretation, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Stormwater Permit Plan Interpretation, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Town Plan Interpretation, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Town Plan Interpretation, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Town Plan Interpretation,Check E911,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Town Plan Interpretation,See E911 Adress,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Town Plan Interpretation,Check E911,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Town Plan Interpretation, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Town Plan Interpretation, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Stormwater Permit Plan Interpretation, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Town Plan Interpretation, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Town Plan Interpretation, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Stormwater Permit Plan Interpretation, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Town Plan Interpretation, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Town Plan Interpretation, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Town Plan Interpretation, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Stormwater Permit Plan Interpretation, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Stormwater Permit Plan Interpretation, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Town Plan Interpretation, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Town Plan Interpretation, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Town Plan Interpretation, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Town Plan Interpretation,See E911 Adress,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Stormwater Permit Plan Interpretation, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Town Plan Interpretation, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Stormwater Permit Plan Interpretation, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Stormwater Permit Plan Interpretation, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Town Plan Interpretation, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Stormwater Permit Plan Interpretation, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Town Plan Interpretation, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Stormwater Permit Plan Interpretation, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Stormwater Permit Plan Interpretation, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Stormwater Permit Plan Interpretation, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Stormwater Permit Plan Interpretation, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Stormwater Permit Plan Interpretation, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Town Plan Interpretation,See E911 Adress,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Stormwater Permit Plan Interpretation, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Stormwater Permit Plan Interpretation, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Stormwater Permit Plan Interpretation, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Stormwater Permit Plan Interpretation, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Town Plan Interpretation,Check E911,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Stormwater Permit Plan Interpretation, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Town Plan Interpretation, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Town Plan Interpretation, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Stormwater Permit Plan Interpretation, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Town Plan Interpretation, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Town Plan Interpretation, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Town Plan Interpretation, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Stormwater Permit Plan Interpretation, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Town Plan Interpretation, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Town Plan Interpretation,Check E911,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Town Plan Interpretation, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Town Plan Interpretation, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Town Plan Interpretation, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Town Plan Interpretation, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Stormwater Permit Plan Interpretation, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Town Plan Interpretation, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Town Plan Interpretation, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Town Plan Interpretation, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Town Plan Interpretation, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Stormwater Permit Plan Interpretation, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Stormwater Permit Plan Interpretation, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Town Plan Interpretation, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Town Plan Interpretation, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Stormwater Permit Plan Interpretation, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Town Plan Interpretation, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Stormwater Permit Plan Interpretation, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Stormwater Permit Plan Interpretation, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Stormwater Permit Plan Interpretation, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Town Plan Interpretation, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,,From Haystack,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Stormwater Permit Plan Interpretation, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Stormwater Permit Plan Interpretation, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Stormwater Permit Plan Interpretation, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Stormwater Permit Plan Interpretation, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Stormwater Permit Plan Interpretation, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Town Plan Interpretation, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Stormwater Permit Plan Interpretation, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Stormwater Permit Plan Interpretation, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Town Plan Interpretation, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Stormwater Permit Plan Interpretation, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Town Plan Interpretation, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Stormwater Permit Plan Interpretation, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Stormwater Permit Plan Interpretation, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Town Plan Interpretation, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Stormwater Permit Plan Interpretation, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Stormwater Permit Plan Interpretation, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Stormwater Permit Plan Interpretation, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Wastewater Division Plans, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Town Plan Interpretation, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Stormwater Permit Plan Interpretation, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Town Plan Interpretation, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Town Plan Interpretation, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Stormwater Permit Plan Interpretation, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Stormwater Permit Plan Interpretation, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Stormwater Permit Plan Interpretation, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Stormwater Permit Plan Interpretation, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,, ,Existing,Wilmington,WRC
Wastewater,Sanitary Manhole,Town Plan Interpretation, ,Existing,Wilmington,WRC
